Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6
16:25:56.302
16:25:56.412,License,:,Please,visit,https://decawave.com/dwm1001_license
16:25:56.522
16:25:56.631
16:26:00.998,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,3.12,AN2,4234,9.35,0.00,0.00,1.46,AN3,CC8F,0.00,0.00,0.00,2.10"
16:26:01.187,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.08,AN2,4234,9.35,0.00,0.00,1.39,AN3,CC8F,0.00,0.00,0.00,2.04"
16:26:01.393,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.06,AN2,4234,9.35,0.00,0.00,1.43,AN3,CC8F,0.00,0.00,0.00,2.00"
16:26:01.598,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.02,AN1,C735,9.35,17.20,0.00,3.13,AN2,4234,9.35,0.00,0.00,1.52,AN3,CC8F,0.00,0.00,0.00,2.00"
16:26:01.787,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,3.18,AN2,4234,9.35,0.00,0.00,1.44,AN3,CC8F,0.00,0.00,0.00,1.99"
16:26:01.990,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.14,AN2,4234,9.35,0.00,0.00,1.47,AN3,CC8F,0.00,0.00,0.00,2.00"
16:26:02.195,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.01,AN1,C735,9.35,17.20,0.00,3.19,AN2,4234,9.35,0.00,0.00,1.59,AN3,CC8F,0.00,0.00,0.00,2.02"
16:26:02.399,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.08,AN1,C735,9.35,17.20,0.00,3.19,AN2,4234,9.35,0.00,0.00,1.46,AN3,CC8F,0.00,0.00,0.00,2.03"
16:26:02.591,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.55,AN3,CC8F,0.00,0.00,0.00,1.85"
16:26:02.798,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.62,AN3,CC8F,0.00,0.00,0.00,1.88"
16:26:02.987,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.08,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,1.88"
16:26:03.191,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.56,AN3,CC8F,0.00,0.00,0.00,1.88"
16:26:03.395,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.03,AN2,4234,9.35,0.00,0.00,1.59,AN3,CC8F,0.00,0.00,0.00,1.76"
16:26:03.600,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,2.97,AN2,4234,9.35,0.00,0.00,1.52,AN3,CC8F,0.00,0.00,0.00,1.92"
16:26:03.790,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.44,AN3,CC8F,0.00,0.00,0.00,1.90"
16:26:03.993,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.09,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,1.89"
16:26:04.198,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.07,AN2,4234,9.35,0.00,0.00,1.55,AN3,CC8F,0.00,0.00,0.00,1.86"
16:26:04.386,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.17,AN2,4234,9.35,0.00,0.00,1.56,AN3,CC8F,0.00,0.00,0.00,1.63"
16:26:04.591,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.08,AN1,C735,9.35,17.20,0.00,3.27,AN2,4234,9.35,0.00,0.00,1.61,AN3,CC8F,0.00,0.00,0.00,1.78"
16:26:04.798,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.06,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,1.91"
16:26:04.986,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.09,AN1,C735,9.35,17.20,0.00,2.97,AN2,4234,9.35,0.00,0.00,1.58,AN3,CC8F,0.00,0.00,0.00,2.28"
16:26:05.191,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,3.00,AN2,4234,9.35,0.00,0.00,1.62,AN3,CC8F,0.00,0.00,0.00,1.95"
16:26:05.395,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,2.98,AN2,4234,9.35,0.00,0.00,1.58,AN3,CC8F,0.00,0.00,0.00,1.89"
16:26:05.598,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.59,AN3,CC8F,0.00,0.00,0.00,1.98"
16:26:05.786,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.58,AN3,CC8F,0.00,0.00,0.00,1.95"
16:26:05.990,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,2.98,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,1.95"
16:26:06.195,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,1.91"
16:26:06.397,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,2.94,AN2,4234,9.35,0.00,0.00,1.56,AN3,CC8F,0.00,0.00,0.00,1.96"
16:26:06.584,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.08,AN1,C735,9.35,17.20,0.00,3.00,AN2,4234,9.35,0.00,0.00,1.61,AN3,CC8F,0.00,0.00,0.00,1.96"
16:26:06.789,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.05,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,1.91"
16:26:06.991,"DIST,3,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,3.06,AN2,4234,9.35,0.00,0.00,1.65"
16:26:07.183,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,2.97,AN2,4234,9.35,0.00,0.00,1.53,AN3,CC8F,0.00,0.00,0.00,1.95"
16:26:07.398,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.54,AN3,CC8F,0.00,0.00,0.00,1.91"
